"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","","","","","","",""
"BIOMEDICAL ENGINEERING","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"207
B M E","","","","","","","","","","","","","","","","","","","","",""
"890","080","2","***","","","","","","","","","","","",".",".",".",".",".",".","."
"890","089","3","***","","","","","","","","","","","",".",".",".",".",".",".","."
"890","092","1","***","","","","","","","","","","","",".",".",".",".",".",".","."
"Pre-dissertation Research","Course Total","39","",".",".",".",".",".",".","",".","53.8","",".",".",".","43.6","2.6",".",".","."
"915
Computn&Informatcs in Biol&Med","001","4","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","028","2","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","036","1","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","037","3","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","046","1","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","051","1","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","054","1","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","059","1","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","061","2","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","062","2","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","064","1","***","","","","","","","","","","","",".",".",".",".",".",".","."
"990","088","1","***","","","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","17","",".",".",".",".",".",".","",".","64.7","",".",".",".","35.3",".",".",".","."
"999
Advanced Independent Study","027","1","***","","","","","","","","","","","",".",".",".",".",".",".","."
"B M E
207","Dept. Total","571","3.643","39.9","21.4","13.0","1.8","0.4","0.2","",".","11.0","",".","5.8",".","6.3","0.2",".","0.2","."
