"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"GREEK (CLASSICS)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"428
GREEK","","","","","","","","","","","","","","","","","","",""
"103","001","19","3.526","52.6","15.8","21.1","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"103","002","16","3.406","50.0","18.8","18.8",".","6.3","6.3",".",".",".",".",".",".",".",".",".","."
"First Semester Greek","Course Total","35","3.471","51.4","17.1","20.0","2.9","5.7","2.9",".",".",".",".",".",".",".",".",".","."
"303","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"303","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"First Semester Greek","Course Total","5","***","","","","","","","","","","","","","","","",""
"305
Intermediate Greek","001","15","3.679","60.0","20.0",".","13.3",".",".",".","6.7",".",".",".",".",".",".",".","."
"402
Greek Drama & Lyric Poetry","001","10","3.850","80.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"551
Attic Orators","001","14","3.857","78.6","14.3","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","5","***","","","","","","","","","","","","","","","",""
"890","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individual Research Thesis","Course Total","6","",".",".",".",".",".",".",".","83.3",".",".",".","16.7",".",".",".","."
"GREEK
428","Dept. Total","90","3.639","60.0","15.6","10.0","3.3","2.2","1.1",".","6.7",".",".",".","1.1",".",".",".","."
