"","699
007","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","699
008","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","699
009","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Directed Studies","Course Total","6","3.778","33.3","33.3",".",".",".",".",".",".","",".",".","",".",".","16.7",".","16.7","."
"BIOLOGY
205","Dept. Total","1182","2.979","36.6","10.6","27.7","7.7","11.2","3.6","1.3","0.2","",".",".","",".","0.1","0.6","0.2","0.3","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"205
BIOLOGY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","288","3.010","60.1","4.9","12.5","5.9","11.1","3.8","1.0",".","",".",".","",".",".",".","0.3",".","0.3"
"Sophomore","","502","2.869","24.5","12.0","33.9","9.0","15.3","3.8","1.2",".","",".",".","",".",".","0.4",".",".","."
"Junior","","270","3.109","31.9","13.0","35.6","8.5","5.9","2.6","1.1",".","",".",".","",".",".","1.5",".",".","."
"Senior","","113","3.097","39.8","14.2","22.1","5.3","5.3","4.4","2.7","1.8","",".",".","",".","0.9","0.9","0.9","1.8","."
"Undergraduates","","1173","2.977","36.4","10.7","27.9","7.8","11.2","3.6","1.3","0.2","",".",".","",".","0.1","0.6","0.2","0.2","0.1"
"Special","","6","3.083","50.0",".","16.7",".","16.7",".",".",".","",".",".","",".",".",".",".","16.7","."
"Graduate","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1182","2.979","36.6","10.6","27.7","7.7","11.2","3.6","1.3","0.2","",".",".","",".","0.1","0.6","0.2","0.3","0.1"
