"","990
021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
035","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","16","",".",".",".",".",".",".",".","56.3","6.3",".",".","37.5",".",".",".","."
"ART HIST
180","Dept. Total","784","3.317","33.0","22.2","18.4","8.4","4.2","1.0","0.9","6.9","0.1",".",".","1.3","2.7","0.6","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"180
ART HIST","","","","","","","","","","","","","","","","","","",""
"Freshmen","","85","3.057","17.6","23.5","31.8","16.5","7.1","2.4","1.2",".",".",".",".",".",".",".",".","."
"Sophomore","","109","3.222","28.4","22.9","27.5","8.3","11.0","0.9",".",".",".",".",".",".","0.9",".",".","."
"Junior","","148","3.196","31.1","27.7","19.6","10.8","3.4","3.4","2.0",".",".",".",".","0.7","1.4",".",".","."
"Senior","","260","3.348","31.5","28.5","18.8","10.0","3.8",".","0.8","2.7",".",".",".","1.2","2.7",".",".","."
"Undergraduates","","602","3.239","28.9","26.6","22.4","10.8","5.5","1.3","1.0","1.2",".",".",".","0.7","1.7",".",".","."
"Special","","56","3.477","14.3","5.4","3.6",".",".",".","1.8","64.3",".",".",".",".","1.8","7.1","1.8","."
"Graduate","","126","3.851","61.1","8.7","5.6","0.8",".",".",".","8.7","0.8",".",".","4.8","7.9","0.8","0.8","."
"","Dept. Total","784","3.317","33.0","22.2","18.4","8.4","4.2","1.0","0.9","6.9","0.1",".",".","1.3","2.7","0.6","0.3","."
