"EDU","","","","","","","","","","","","","","","","","","","",""
"EDUCATIONAL POLICY STUDIES Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"310
ED POL","","","","","","","","","","","","","","","","","","","",""
"ED POL
Dept. Total
310","397","3.532","38.3","25.9","16.9","2.3","2.3","0.3","0.5","3.0","",".","4.0","",".","3.3","2.8","0.5",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"310
ED POL","","","","","","","","","","","","","","","","","","","",""
"Freshmen","35","3.671","65.7","14.3","8.6","11.4",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","6","3.750","66.7","16.7","16.7",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","84","3.278","20.2","36.9","29.8","2.4","4.8","1.2","1.2",".","",".",".","",".",".","2.4","1.2",".","."
"Senior","112","3.518","38.4","36.6","18.8","0.9","2.7",".","0.9","0.9","",".",".","",".",".","0.9",".",".","."
"Undergraduates","237","3.463","36.7","32.9","21.1","3.0","3.0","0.4","0.8","0.4","",".",".","",".",".","1.3","0.4",".","."
"Special","7","3.632","42.9","28.6","28.6",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","152","3.675","40.1","15.1","9.9","1.3","1.3",".",".","7.2","",".","10.5","",".","8.6","5.3","0.7",".","."
"Prof Yr 3","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Dept. Total","397","3.532","38.3","25.9","16.9","2.3","2.3","0.3","0.5","3.0","",".","4.0","",".","3.3","2.8","0.5",".","."
