"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"HISTORY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"448
HISTORY","","","","","","","","","","","","","","","","","","",""
"990","009","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","013","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","019","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","022","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","027","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","028","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","041","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","046","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","049","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","053","7","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"990","054","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","055","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","056","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","057","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","99","",".",".",".",".",".",".",".","72.7","1.0",".",".","26.3",".",".",".","."
"999","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","022","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","023","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","028","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","046","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","049","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","050","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","053","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","055","2","***","","","","","","","","","",".",".",".",".",".",".","."
"January 24, 2011","","","","","","","","","","","","","","","","","","Page 225 of 402",""
