"L&S","","","","","","","","","","","","","","","","","","","",""
"LANGUAGES & CULTURES OF A Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"521
LCA","","","","","","","","","","","","","","","","","","","",""
"LCA
Dept. Total
521","365","3.533","42.7","25.2","11.8","6.8","1.4","0.5","0.5","5.8","",".",".","",".","1.6","3.6",".",".","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"521
LCA","","","","","","","","","","","","","","","","","","","",""
"Freshmen","56","3.471","42.9","35.7","10.7","5.4","1.8","1.8","1.8",".","",".",".","",".",".",".",".",".","."
"Sophomore","53","3.500","45.3","32.1","7.5","9.4","1.9",".","1.9",".","",".",".","",".",".","1.9",".",".","."
"Junior","69","3.486","37.7","27.5","18.8","8.7","1.4",".",".","1.4","",".",".","",".","1.4","2.9",".",".","."
"Senior","120","3.484","37.5","26.7","14.2","9.2","0.8","0.8",".","3.3","",".",".","",".","0.8","6.7",".",".","."
"Undergraduates","298","3.485","39.9","29.5","13.4","8.4","1.3","0.7","0.7","1.7","",".",".","",".","0.7","3.7",".",".","."
"Special","10","3.000","10.0",".","10.0",".","10.0",".",".","70.0","",".",".","",".",".",".",".",".","."
"Graduate","57","3.904","63.2","7.0","3.5",".",".",".",".","15.8","",".",".","",".","7.0","3.5",".",".","."
"Dept. Total","365","3.533","42.7","25.2","11.8","6.8","1.4","0.5","0.5","5.8","",".",".","",".","1.6","3.6",".",".","."
