"ANTHROPOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"Reading and Research","Course Total","11","3.931","81.8","18.2",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"ANTHRO
156","Dept. Total","2204","3.161","30.9","16.7","24.0","8.4","13.2","1.7","1.0","2.7","0.0","0.1","",".","0.4","0.6","0.1","0.0","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","573","3.072","27.1","15.7","26.0","10.5","17.5","1.9","0.3",".",".","0.3","",".",".","0.3","0.2",".","0.2"
"Sophomore","","567","3.101","27.7","16.6","26.8","10.6","15.9","1.2","0.7","0.2",".",".","",".",".",".",".",".","0.4"
"Junior","","453","3.129","30.0","18.1","25.6","7.7","13.0","2.0","1.8","1.3",".",".","",".",".","0.2",".",".","0.2"
"Senior","","448","3.248","36.6","16.1","22.3","6.5","8.9","2.2","1.6","4.0","0.2","0.2","",".","0.7","0.4","0.2",".","."
"Undergraduates","","2041","3.131","30.0","16.6","25.3","9.0","14.2","1.8","1.0","1.2","0.0","0.1","",".","0.1","0.2","0.1",".","0.2"
"Special","","12","2.533","8.3","8.3",".",".","16.7","8.3",".","50.0",".",".","",".",".",".",".","8.3","."
"Graduate","","149","3.736","45.0","18.1","8.1","0.7","0.7",".",".","18.8",".",".","",".","3.4","5.4",".",".","."
"Prof Yr 4","","2","3.800","50.0","50.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","2","3.800","50.0","50.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","2204","3.161","30.9","16.7","24.0","8.4","13.2","1.7","1.0","2.7","0.0","0.1","",".","0.4","0.6","0.1","0.0","0.2"
