"ALS","","","","","","","","","","","","","","","","","","","",""
"HORTICULTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","","",""
"HORT
476","Dept. Total","288","3.296","30.6","21.9","17.0","6.6","4.5","0.7","1.0","12.5","0.3",".","",".","2.4","2.1",".","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"476
HORT","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","16","3.132","12.5","43.8","12.5","25.0","6.3",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","","56","3.283","33.9","25.0","25.0","5.4","7.1",".",".",".",".",".","",".",".","3.6",".",".","."
"Junior","","54","3.248","31.5","38.9","11.1","11.1","3.7","1.9","1.9",".",".",".","",".",".",".",".",".","."
"Senior","","99","3.290","40.4","18.2","20.2","6.1","6.1","1.0","2.0","1.0","1.0",".","",".",".","4.0",".",".","."
"Undergraduates","","225","3.268","34.7","26.7","18.7","8.4","5.8","0.9","1.3","0.4","0.4",".","",".",".","2.7",".",".","."
"Special","","2","4.000","50.0",".",".",".",".",".",".","50.0",".",".","",".",".",".",".",".","."
"Graduate","","61","3.589","14.8","4.9","11.5",".",".",".",".","55.7",".",".","",".","11.5",".",".","1.6","."
"","Dept. Total","288","3.296","30.6","21.9","17.0","6.6","4.5","0.7","1.0","12.5","0.3",".","",".","2.4","2.1",".","0.3","."
