"BIOLOGY CORE CURRICULUM","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","",""
"Evolution,Ecology,&Genetics","301
001","118","3.568","55.1","13.6","28.0",".","1.7","1.7",".",".",".",".",".",".",".",".",".","."
"","302
001","23","3.413","34.8","13.0","52.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
002","23","3.500","39.1","30.4","26.1",".","4.3",".",".",".",".",".",".",".",".",".",".","."
"","302
003","21","3.595","52.4","14.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
004","22","3.477","40.9","13.6","45.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","302
005","23","3.761","69.6","13.0","17.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Evol,Ecol,&Genetics Lab","Course Total","112","3.549","47.3","17.0","34.8",".","0.9",".",".",".",".",".",".",".",".",".",".","."
"Organismal Biology","323
001","100","3.115","21.0","11.0","53.0","6.0","7.0","1.0","1.0",".",".",".",".",".",".",".",".","."
"","324
001","13","3.769","53.8","46.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","324
002","12","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","324
003","12","3.333","8.3","50.0","41.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Organismal Biology Lab","Course Total","37","3.649","43.2","43.2","13.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study","699
001","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"BIOCORE
206","Dept. Total","390","3.442","45.6","15.9","33.3","1.5","2.6","0.8","0.3",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","",""
"Sophomore","","110","3.428","39.1","20.9","35.5",".","2.7","1.8",".",".",".",".",".",".",".",".",".","."
"Junior","","176","3.461","47.7","14.2","33.0","1.7","2.8",".","0.6",".",".",".",".",".",".",".",".","."
"Senior","","104","3.425","49.0","13.5","31.7","2.9","1.9","1.0",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","390","3.442","45.6","15.9","33.3","1.5","2.6","0.8","0.3",".",".",".",".",".",".",".",".","."
"","Dept. Total","390","3.442","45.6","15.9","33.3","1.5","2.6","0.8","0.3",".",".",".",".",".",".",".",".","."
