"ALS","","","","","","","","","","","","","","","","","","","",""
"SOIL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","",""
"SOIL SCI
908","Dept. Total","250","3.227","39.6","11.2","14.8","1.2","7.2","3.6","2.0","16.0","0.4",".","",".","2.8","0.8",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"908
SOIL SCI","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","11","3.090","18.2","36.4","36.4",".",".","9.1",".",".",".",".","",".",".",".",".",".","."
"Junior","","37","3.036","32.4","18.9","27.0","2.7","13.5","2.7","2.7",".",".",".","",".",".",".",".",".","."
"Senior","","85","2.941","35.3","12.9","23.5","2.4","14.1","8.2","3.5",".",".",".","",".",".",".",".",".","."
"Undergraduates","","133","2.982","33.1","16.5","25.6","2.3","12.8","6.8","3.0",".",".",".","",".",".",".",".",".","."
"Special","","13","1.000",".",".",".",".","7.7",".","7.7","76.9",".",".","",".",".",".",".","7.7","."
"Graduate","","104","3.896","52.9","5.8","2.9",".",".",".",".","28.8","1.0",".","",".","6.7","1.9",".",".","."
"","Dept. Total","250","3.227","39.6","11.2","14.8","1.2","7.2","3.6","2.0","16.0","0.4",".","",".","2.8","0.8",".","0.4","."
