"","698
001","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","698
002","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Directed Study","Course Total","2","***","","","","","","","","","","","","","","","","","",""
"Directed Study","699
001","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"E A STDS
298","Dept. Total","130","3.461","37.7","24.6","26.2","1.5","0.8","1.5","0.8","2.3","",".","0.8","",".","0.8","1.5","1.5",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"298
E A STDS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","21","3.286","23.8","33.3","33.3","4.8",".","4.8",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","32","3.567","40.6","25.0","28.1",".",".",".",".",".","",".",".","",".",".",".","6.3",".","."
"Junior","","30","3.461","56.7","13.3","23.3",".",".","3.3","3.3",".","",".",".","",".",".",".",".",".","."
"Senior","","44","3.447","27.3","29.5","25.0","2.3","2.3",".",".","4.5","",".","2.3","",".","2.3","4.5",".",".","."
"Undergraduates","","127","3.452","37.0","25.2","26.8","1.6","0.8","1.6","0.8","1.6","",".","0.8","",".","0.8","1.6","1.6",".","."
"Special","","2","4.000","50.0",".",".",".",".",".",".","50.0","",".",".","",".",".",".",".",".","."
"Graduate","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","130","3.461","37.7","24.6","26.2","1.5","0.8","1.5","0.8","2.3","",".","0.8","",".","0.8","1.5","1.5",".","."
