"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"SCANDINAVIAN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"872
SCAND ST","","","","","","","","","","","","","","","","","","",""
"101","001","10","3.550","30.0","50.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"101","002","20","3.550","45.0","25.0","25.0","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"First Semester Norwegian","Course Total","30","3.550","40.0","33.3","23.3","3.3",".",".",".",".",".",".",".",".",".",".",".","."
"111","001","16","3.406","37.5","43.8","12.5",".",".",".","6.3",".",".",".",".",".",".",".",".","."
"111","002","19","3.711","68.4","26.3",".",".",".","5.3",".",".",".",".",".",".",".",".",".","."
"First Semester Swedish","Course Total","35","3.571","54.3","34.3","5.7",".",".","2.9","2.9",".",".",".",".",".",".",".",".","."
"121
First Semester Danish","001","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"201
Second Year Norwegian","001","15","3.767","66.7","26.7",".","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"211
Second Year Swedish","002","14","3.429","35.7","42.9","7.1",".","14.3",".",".",".",".",".",".",".",".",".",".","."
"221
Second Year Danish","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"251
Readings in Norwegian Lit","001","7","2.925","42.9","14.3",".",".","14.3",".","14.3",".",".",".",".",".","14.3",".",".","."
"261
Readings in Swedish Lit","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"271
Readings in Danish Lit","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"284
""Scand Modern"" Phenomenon","001","13","3.615","53.8","30.8",".","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"299","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","019","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","4","***","","","","","","","","","","","","","","","",""
"373","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"373","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Scand Lit:Middle Ages-1900","Course Total","3","***","","","","","","","","","","","","","","","",""
"410
Intro to Scand Linguistics","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"411
Areas in Scandinavian Lit","001","10","4.000","90.0",".",".",".",".",".",".",".",".",".",".",".",".",".","10.0","."
"424
19th C Scand Fiction","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"430
The Vikings","001","24","3.568","37.5","37.5","12.5",".","4.2",".",".","4.2",".",".",".",".","4.2",".",".","."
"444
Kalevala&Finnish Folk-Lore","001","10","3.850","70.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"475
Writing-HC Andersen for Majors","001","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"510
Topics in Scand Linguistics","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"520","001","8","3.688","50.0","37.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"520","003","12","3.773","50.0","41.7",".",".",".",".",".","8.3",".",".",".",".",".",".",".","."
"Special Topics","Course Total","20","3.737","50.0","40.0","5.0",".",".",".",".","5.0",".",".",".",".",".",".",".","."
"699","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","019","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","5","***","","","","","","","","","","","","","","","",""
"799","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","3","***","","","","","","","","","","","","","","","",""
"990","005","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"January 24, 2011","","","","","","","","","","","","","","","","","","Page 293 of 402",""
