"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICAL PHYSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"621
MED PHYS","","","","","","","","","","","","","","","","","","",""
"463
Radioisotopes-Med & Biology","001","23","3.468","43.5","17.4","34.8",".","4.3",".",".",".",".",".",".",".",".",".",".","."
"471
Topics-Medical Physics","001","19","3.500","21.1","47.4","21.1",".",".",".",".","5.3",".",".",".",".","5.3",".",".","."
"501
Radiolgcal Physcs&Dosimetry","002","20","3.725","50.0","45.0","5.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"567
Physics-Diagnostic Radiol","001","19","3.711","47.4","47.4","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"571
Adv Extrnl Radiatn Onc Phys","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"573
Med Img Sci:Math & Cncpt Fndtn","001","23","3.667","39.1","43.5","8.7",".",".",".",".","8.7",".",".",".",".",".",".",".","."
"577
X-ray Computed Tomography","001","8","3.563","37.5","37.5","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"661
Rad Lab-Radiotherapy Physic","001","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"662
Rad Lab-Diagnstc Rad Phys","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"665
Rad Lab:CT,MRI,&DSA Physics","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"679
Radiation Physics Metrology","001","6","3.750","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","040","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","074","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Ind Reading or Research","Course Total","5","***","","","","","","","","","","","","","","","",""
"710
Adv in Med Magnet Resonance","001","7","3.714","57.1","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"900
Journal Club and Seminar","001","24","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","016","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","14","",".",".",".",".",".",".",".","7.1",".",".",".","92.9",".",".",".","."
"990","030","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","049","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","055","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","056","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","060","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","061","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","064","6","",".",".",".",".",".",".",".","16.7",".",".",".","83.3",".",".",".","."
"990","065","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","066","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","067","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","071","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","075","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","077","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","078","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","90","",".",".",".",".",".",".",".","57.8",".",".",".","42.2",".",".",".","."
