"","990
012","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
016","5","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
025","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Individual Research","Course Total","8","4.000","62.5",".",".",".",".",".",".",".","",".",".","",".","37.5",".",".",".","."
"ITALIAN
508","Dept. Total","479","3.286","32.4","28.0","20.3","7.7","5.8","3.1","0.4","1.3","",".",".","",".","0.6","0.2","0.2",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","95","3.085","16.8","30.5","28.4","9.5","8.4","5.3",".",".","",".",".","",".",".",".","1.1",".","."
"Sophomore","","109","3.339","33.9","28.4","22.0","10.1","2.8","1.8","0.9",".","",".",".","",".",".",".",".",".","."
"Junior","","117","3.125","24.8","29.1","20.5","8.5","12.0","5.1",".",".","",".",".","",".",".",".",".",".","."
"Senior","","125","3.447","41.6","28.0","17.6","5.6","2.4","1.6","0.8","2.4","",".",".","",".",".",".",".",".","."
"Undergraduates","","446","3.255","30.0","28.9","21.7","8.3","6.3","3.4","0.4","0.7","",".",".","",".",".",".","0.2",".","."
"Special","","6","3.913","83.3","16.7",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","26","3.918","61.5","11.5",".",".",".",".",".","11.5","",".",".","",".","11.5","3.8",".",".","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","479","3.286","32.4","28.0","20.3","7.7","5.8","3.1","0.4","1.3","",".",".","",".","0.6","0.2","0.2",".","."
