"640
ATM OCN","","","","","","","","","","","","","","","","","","","","",""
"","990
031","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","37","4.000","56.8",".",".",".",".",".",".","35.1","",".",".","",".","8.1",".",".",".","."
"Advanced Independent Study","999
026","5","***","","","","","","","","","","",".",".","",".",".",".",".","."
"ATM OCN
640","Dept. Total","760","2.954","22.6","17.1","20.1","19.5","11.7","3.3","1.8","2.0","",".","0.9","",".","0.4","0.3","0.3",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","191","2.641","10.5","12.0","24.1","28.3","16.2","4.7","4.2",".","",".",".","",".",".",".",".",".","."
"Sophomore","","178","2.798","13.5","15.2","26.4","20.8","17.4","4.5","1.1",".","",".",".","",".",".","0.6","0.6",".","."
"Junior","","124","2.971","21.8","19.4","17.7","25.0","9.7","1.6","2.4",".","",".","1.6","",".",".","0.8",".",".","."
"Senior","","147","3.013","21.8","21.1","21.1","17.0","10.2","4.1","0.7","0.7","",".","2.7","",".",".",".","0.7",".","."
"Undergraduates","","640","2.828","16.1","16.4","22.8","23.0","13.9","3.9","2.2","0.2","",".","0.9","",".",".","0.3","0.3",".","."
"Special","","2","3.300",".","50.0","50.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","118","3.824","58.5","20.3","5.1","0.8",".",".",".","11.9","",".","0.8","",".","2.5",".",".",".","."
"","Dept. Total","760","2.954","22.6","17.1","20.1","19.5","11.7","3.3","1.8","2.0","",".","0.9","",".","0.4","0.3","0.3",".","."
