"","999
019","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
025","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
033","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","6","4.000","50.0",".",".",".",".",".",".","50.0","",".",".","",".",".",".",".",".","."
"KINES
742","Dept. Total","679","3.543","44.0","30.0","14.3","4.4","2.2","0.4","0.3","3.1","",".","0.6","",".","0.4","0.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"742
KINES","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","18","3.527","27.8","55.6","11.1","5.6",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","45","3.477","35.6","40.0","17.8","2.2","4.4",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","158","3.575","53.2","25.3","13.9","5.1","2.5",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","","403","3.537","43.7","32.5","15.1","5.0","1.7","0.7","0.5","0.5","",".","0.2","",".",".",".",".",".","."
"Undergraduates","","624","3.542","45.0","31.9","14.9","4.8","2.1","0.5","0.3","0.3","",".","0.2","",".",".",".",".",".","."
"Special","","11","3.083","9.1","27.3","27.3",".","18.2",".",".",".","",".","9.1","",".",".","9.1",".",".","."
"Graduate","","44","3.905","38.6","4.5","2.3",".",".",".",".","43.2","",".","4.5","",".","6.8",".",".",".","."
"","Dept. Total","679","3.543","44.0","30.0","14.3","4.4","2.2","0.4","0.3","3.1","",".","0.6","",".","0.4","0.1",".",".","."
