"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"COMPUTER SCIENCES","Section","#","Ave","A","AB","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","","","","",""
"799","104","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"799","105","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"799","106","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"799","108","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"799","110","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research","Course Total","38","3.935","71.1","10.5","",".",".","",".","",".","",".","13.2",".",".",".","5.3",".",".",".","."
"880
Topics in Theortcl Comp Sci","001","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"887
Approximation Theory","001","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","017","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","036","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","061","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","066","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","082","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","085","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","086","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","087","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","088","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","092","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","098","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","100","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","101","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","104","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","105","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","106","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"899","115","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Pre-Dissertator Research","Course Total","28","4.000","57.1",".","",".",".","",".","",".","",".","28.6",".",".",".","14.3",".",".",".","."
"990","016","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","021","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","027","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","028","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","036","4","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","045","3","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","047","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","061","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","065","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","067","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","076","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","082","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","085","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","086","2","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","087","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","088","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","093","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","095","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
"990","097","1","***","","","","","","","","","","","","","",".",".",".",".",".",".","."
