"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CLASSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"244
CLASSICS","","","","","","","","","","","","","","","","","","",""
"Gendr&Sexualty-Classcl Wrld","351
001","66","2.881","13.6","21.2","30.3","9.1","13.6","4.5","3.0","3.0",".",".",".",".",".","1.5",".","."
"Classical Mythology","370
001","390","3.056","19.5","22.8","29.2","12.8","11.3","1.5","1.5","1.3",".",".",".",".",".",".",".","."
"Intmed Ancient Egypt Lang","407
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Greek Archaeology","435
001","50","3.020","28.0","10.0","30.0","10.0","14.0","6.0",".","2.0",".",".",".",".",".",".",".","."
"Greek Archaeology Tutorial","455
001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Ancient Relig&Early Church","517
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Undergrad Smr:Classicl Wrld","591
001","19","3.684","57.9","21.1","21.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior Thesis","692
021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
007","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
018","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Reading","Course Total","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"CLASSICS
244","Dept. Total","548","3.070","23.5","20.4","28.3","11.1","10.9","2.2","1.5","1.8",".",".",".",".",".","0.2",".","."
