"ALS","","","","","","","","","","","","","","","","","","","","",""
"LANDSCAPE ARCHITECTURE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","",""
"LAND ARC
520","Dept. Total","364","3.142","28.3","18.7","25.5","9.9","10.7","1.6","1.6","1.6","",".",".","",".","1.1","0.5","0.3",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","18","2.528","5.6","11.1","16.7","16.7","50.0",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","35","2.909","20.0","22.9","17.1","11.4","25.7",".","2.9",".","",".",".","",".",".",".",".",".","."
"Junior","","57","3.184","26.3","21.1","24.6","15.8","10.5",".",".",".","",".",".","",".",".","1.8",".",".","."
"Senior","","198","3.119","26.3","18.2","32.3","10.1","6.6","3.0","2.5","0.5","",".",".","",".",".",".","0.5",".","."
"Undergraduates","","308","3.075","24.4","18.8","28.2","11.7","12.0","1.9","1.9","0.3","",".",".","",".",".","0.3","0.3",".","."
"Special","","5","3.500","20.0","40.0","20.0",".",".",".",".",".","",".",".","",".",".","20.0",".",".","."
"Graduate","","51","3.659","52.9","15.7","9.8",".","3.9",".",".","9.8","",".",".","",".","7.8",".",".",".","."
"","Dept. Total","364","3.142","28.3","18.7","25.5","9.9","10.7","1.6","1.6","1.6","",".",".","",".","1.1","0.5","0.3",".","."
