"TERM : 0984","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 1997-98","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","",""
"NEUROPHYSIOLOGY","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"680
NEUROPHY","","","","","","","","","","","","","","","",""
"Current Research in Hearing","675
001
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Ind Sty-Neurophysiology","699
003
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Research in Neurophysiology","900
005
1","***","","","","","","","","","",".",".",".",".",".   
.   
."
"Research&Thesis-Neurophy","990
018
2","***","","","","","","","","","",".",".",".",".",".   
.   
."
"NEUROPHY
680","5
Dept. Total","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"680
NEUROPHY","","","","","","","","","","","","","","","",""
"Senior","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Graduate","4","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"","Dept. Total
5","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"March 29, 2013","","","","","","","","","","","","","","","","Page 343 of 383"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
