"MED","","","","","","","","","","","","","","","","","","","","","","",""
"MEDICAL MICROBIOL & IMMUN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"620
M M & I","","","","","","","","","","","","","","","","","","","","","","",""
"M M & I
620","Dept. Total","481","3.017","30.4","13.5","22.0","8.7","14.8","3.1","0.2","7.3","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"620
M M & I","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","35","3.208","28.6","14.3","34.3","14.3","8.6",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","122","3.015","33.6","13.1","21.3","10.7","17.2","4.1",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","252","2.898","26.6","15.9","25.0","9.5","18.3","3.6","0.4","0.8","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","409","2.948","28.9","14.9","24.7","10.3","17.1","3.4","0.2","0.5","",".",".","",".","",".","",".",".",".","."
"Special","","7","2.933","42.9",".","28.6",".","14.3","14.3",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","64","3.833","37.5","6.3","4.7",".",".",".",".","51.6","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","481","3.017","30.4","13.5","22.0","8.7","14.8","3.1","0.2","7.3","",".",".","",".","",".","",".",".",".","."
