"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","","",""
"VET","","","","","","","","","","","","","","","","","","","","","","","",""
"SURGICAL SCIENCES","Section","#","Ave","A","AB","","B","","BC","C","","D","","F","","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","","",""
"938
SURG SCI","","","","","","","","","","","","","","","","","","","","","","","",""
"775","004","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","005","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","006","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","009","4","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","010","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","011","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","012","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","014","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","016","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","018","3","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","019","1","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","020","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","021","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"775","022","2","***","","","","","","","","","","","","","","",".",".",".",".",".",".","."
"Externship","Course Total","31","4.000","3.2","",".","",".",".","",".","",".","",".","96.8",".",".",".",".",".",".",".","."
