"L&S","","","","","","","","","","","","","","","","","","","",""
"GEOGRAPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"416
GEOG","","","","","","","","","","","","","","","","","","","",""
"GEOG
416","Dept. Total","1392","3.012","22.8","15.9","28.2","13.1","13.5","1.9","1.1","2.2","0.1","0.3","",".","0.6","0.1","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"416
GEOG","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","258","2.696","10.5","9.3","31.8","20.2","21.3","3.1","3.1",".",".","0.4","",".",".",".","0.4",".","."
"Sophomore","","323","2.892","15.5","14.2","33.1","14.2","20.1","2.2","0.3",".",".","0.3","",".",".",".",".",".","."
"Junior","","299","3.060","21.4","20.4","31.4","13.4","9.0","2.3","1.3","0.3","0.3",".","",".",".",".",".",".","."
"Senior","","312","3.037","21.2","17.3","30.1","13.5","12.8","1.3","1.0","1.9",".","0.6","",".",".",".","0.3",".","."
"Undergraduates","","1192","2.923","17.4","15.5","31.6","15.1","15.7","2.2","1.3","0.6","0.1","0.3","",".",".",".","0.2",".","."
"Special","","14","3.573","42.9","28.6","7.1",".","7.1",".",".","14.3",".",".","",".",".",".",".",".","."
"Graduate","","186","3.768","55.9","17.7","8.1","1.1",".",".",".","11.3",".",".","",".","4.8","1.1",".",".","."
"","Dept. Total","1392","3.012","22.8","15.9","28.2","13.1","13.5","1.9","1.1","2.2","0.1","0.3","",".","0.6","0.1","0.1",".","."
