"","999
084","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
085","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
095","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","30","4.000","96.7",".",".",".",".",".",".",".","",".",".","",".","3.3",".",".",".","."
"CURRIC
272","Dept. Total","2276","3.905","69.2","7.7","1.8","0.3","0.3","0.1","0.1","1.0","",".","17.8","",".","0.7","1.0",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","17","3.655","52.9","29.4","5.9",".",".",".","5.9",".","",".",".","",".",".","5.9",".",".","."
"Sophomore","","78","3.902","84.6","12.8","2.6",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","298","3.892","74.2","8.4","2.0","0.7","0.3",".","0.3",".","",".","13.8","",".",".","0.3",".",".","."
"Senior","","1236","3.897","62.8","6.9","2.1","0.4","0.2","0.2",".",".","",".","27.2","",".",".","0.2",".",".","."
"Undergraduates","","1629","3.893","65.8","7.7","2.1","0.4","0.2","0.2","0.1",".","",".","23.1","",".",".","0.2",".",".","."
"Special","","189","3.890","70.9","10.1","1.1",".","0.5",".","0.5",".","",".","14.3","",".",".","2.6",".",".","."
"Graduate","","458","3.949","80.8","6.8","0.7",".","0.2",".",".","5.0","",".","0.2","",".","3.3","3.1",".",".","."
"","Dept. Total","2276","3.905","69.2","7.7","1.8","0.3","0.3","0.1","0.1","1.0","",".","17.8","",".","0.7","1.0",".",".","."
