"TERM : 0984","","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar","",""
"Spring 1997-98","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"","Grand Total","141279","3.229","34.8","18.8","21.2","7.9","7.7","2.0","1.1","4.3","0.0","1.2","0.1","0.4","0.2","0.2","0.1","0.0"
"University of Wisconsin-Madison","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"","","22","3.970","50.0",".","4.5",".",".",".",".","45.5",".",".",".",".",".",".",".","."
"Freshmen","","16572","2.852","20.0","18.0","25.1","12.2","15.4","4.6","2.7","0.3","0.0","1.2","0.2",".","0.1","0.2","0.0","."
"Sophomore","","25682","3.058","26.0","20.0","26.3","10.7","10.9","2.9","1.4","0.5","0.0","0.9","0.1",".","0.0","0.1",".","0.0"
"Junior","","27570","3.158","30.4","20.6","24.9","9.8","8.9","2.1","1.2","0.8","0.1","0.7","0.1",".","0.1","0.2","0.0","0.0"
"Senior","","37892","3.275","35.8","20.4","21.7","8.1","7.1","1.7","0.8","2.2","0.0","1.7","0.0","0.0","0.2","0.2","0.0","0.0"
"Undergraduates","","107716","3.121","29.6","20.0","24.1","9.8","9.8","2.5","1.4","1.1","0.0","1.2","0.1","0.0","0.1","0.2","0.0","0.0"
"Special","","2504","3.477","43.7","16.3","12.5","4.0","4.3","1.2","0.9","9.0","0.0","4.8","0.1","0.1","1.3","0.6","1.2","0.2"
"Graduate","","20810","3.779","57.9","15.0","7.8","0.9","0.5","0.0","0.1","12.7","0.1","1.3","0.0","2.8","0.5","0.1","0.1","0.1"
"Prof Yr 1","","3191","3.475","38.1","17.8","27.4","4.8","3.2","0.5","0.0","6.5",".","1.7",".",".","0.0",".",".","0.0"
"Prof Yr 2","","3246","3.563","45.6","8.6","19.7","1.8","1.8","0.6","0.0","20.6",".","1.2",".","0.0","0.1",".",".","0.1"
"Prof Yr 3","","2692","3.474","32.6","20.9","17.5","2.6","2.0","0.3","0.1","23.3","0.0","0.3",".",".","0.1","0.1",".","0.3"
"Prof Yr 4","","1324","3.837","45.7","8.0","2.6","0.1","0.1","0.2","0.1","42.7",".","0.2",".","0.1","0.1","0.1","0.1","0.1"
"Professionals","","10453","3.530","40.0","14.5","19.3","2.7","2.0","0.4","0.0","19.8","0.0","1.0",".","0.0","0.1","0.0","0.0","0.1"
"University Total","","141505","3.229","34.8","18.8","21.2","7.9","7.7","2.0","1.1","4.4","0.0","1.3","0.1","0.4","0.2","0.2","0.1","0.0"
