"TERM : 0984","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar"
"Spring 1997-98","","","","","","","","","","","","","","","","Institutional Reporting"
"","","","","University of Wisconsin - Madison","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","",""
"EGR","","","","","","","","","","","","","","","",""
"NUCLEAR ENGINEERING","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"684
N E","","","","","","","","","","","","","","","",""
"Research and Thesis","Course Total
14","4.000","64.3",".",".",".",".",".",".","28.6",".",".",".","7.1","",".  
.  
.  
."
"N E
684","117
Dept. Total","3.424","40.2","17.1","17.9","2.6","2.6","1.7","1.7","10.3",".",".",".","6.0","",".  
.  
.  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW
NR
Other"
"","Grades","GPA","","","","","","","","","","","","","",""
"684
N E","","","","","","","","","","","","","","","",""
"Freshmen","1","",".",".",".",".",".",".",".","100.0",".",".",".",".","",".  
.  
.  
."
"Junior","6","3.464","33.3","50.0","16.7",".",".",".",".",".",".",".",".",".","",".  
.  
.  
."
"Senior","34","2.915","20.6","23.5","32.4","2.9","8.8","5.9","5.9",".",".",".",".",".","",".  
.  
.  
."
"Undergraduates","41","2.982","22.0","26.8","29.3","2.4","7.3","4.9","4.9","2.4",".",".",".",".","",".  
.  
.  
."
"Graduate","80","3.723","47.5","11.3","11.3","2.5",".",".",".","17.5",".","1.3",".","8.8","",".  
.  
.  
."
"","Dept. Total
121","3.424","38.8","16.5","17.4","2.5","2.5","1.7","1.7","12.4",".","0.8",".","5.8","",".  
.  
.  
."
"March 29, 2013","","","","","","","","","","","","","","","","Page 141 of 383"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","",""
"*** Please note: In order to protect student privacy, grade distributions for classes or class sections with fewer than five students have been redacted.","","","","","","","","","","","","","","","",""
