"L&S","","","","","","","","","","","","","","","","","","","","","",""
"WOMENS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"WOMEN ST
963","Dept. Total","1252","3.351","32.5","29.2","25.3","6.5","2.8","1.2","1.3","0.9","",".","0.1","",".","",".","0.1",".",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","106","3.094","17.0","29.2","30.2","14.2","5.7","1.9","1.9",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","286","3.286","25.2","31.1","30.4","7.7","2.1","2.1","0.7",".","",".",".","",".","",".","0.3",".",".","0.3"
"Junior","","396","3.380","34.3","32.1","23.2","5.3","2.3","1.0","1.8",".","",".",".","",".","",".",".",".",".","."
"Senior","","436","3.402","36.9","26.4","23.6","5.5","3.2","0.7","1.1","2.3","",".","0.2","",".","",".",".",".",".","."
"Undergraduates","","1224","3.341","31.6","29.6","25.7","6.7","2.9","1.2","1.3","0.8","",".","0.1","",".","",".","0.1",".",".","0.1"
"Special","","3","3.250",".","33.3","33.3",".",".",".",".","33.3","",".",".","",".","",".",".",".",".","."
"Graduate","","25","3.860","80.0","12.0","8.0",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1252","3.351","32.5","29.2","25.3","6.5","2.8","1.2","1.3","0.9","",".","0.1","",".","",".","0.1",".",".","0.1"
