"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","101
003","16","2.281","6.3","12.5","12.5","18.8","25.0","25.0",".",".",".",".",".",".",".",".",".","."
"","005
101","30","2.717","13.3","6.7","23.3","30.0","23.3","3.3",".",".",".",".",".",".",".",".",".","."
"","006
101","15","2.400","26.7","6.7","13.3","6.7","20.0","13.3","13.3",".",".",".",".",".",".",".",".","."
"Intermediate Algebra","Course Total","61","2.525","14.8","8.2","18.0","21.3","23.0","11.5","3.3",".",".",".",".",".",".",".",".","."
"","112
001","23","2.196","13.0","8.7","4.3","13.0","39.1","13.0","8.7",".",".",".",".",".",".",".",".","."
"","112
003","20","2.553","10.0",".","45.0","5.0","20.0","15.0",".","5.0",".",".",".",".",".",".",".","."
"","112
004","24","2.375","12.5","4.2","20.8","12.5","33.3","12.5","4.2",".",".",".",".",".",".",".",".","."
"","112
005","18","2.444","27.8","11.1","16.7",".","22.2",".","22.2",".",".",".",".",".",".",".",".","."
"","008
112","19","2.053","5.3","21.1","21.1",".","21.1","5.3","26.3",".",".",".",".",".",".",".",".","."
"","112
009","22","2.273","13.6","4.5","22.7","13.6","22.7","9.1","13.6",".",".",".",".",".",".",".",".","."
"","112
010","17","1.906","11.8",".","11.8","5.9","29.4","23.5","11.8",".",".",".",".",".",".","5.9",".","."
"","112
011","27","2.333","11.1","11.1","14.8","18.5","25.9","7.4","11.1",".",".",".",".",".",".",".",".","."
"","112
014","21","2.571","19.0","4.8","19.0","4.8","47.6",".","4.8",".",".",".",".",".",".",".",".","."
"","112
015","21","2.857","23.8","14.3","19.0","14.3","23.8",".","4.8",".",".",".",".",".",".",".",".","."
"","112
016","20","1.950","10.0",".","15.0","20.0","20.0","20.0","15.0",".",".",".",".",".",".",".",".","."
"","112
020","27","2.019","11.1","3.7","11.1","7.4","37.0","18.5","11.1",".",".",".",".",".",".",".",".","."
"","112
021","22","2.341","9.1",".","27.3","22.7","22.7","13.6","4.5",".",".",".",".",".",".",".",".","."
"","112
026","25","2.146","12.0",".","28.0","12.0","12.0","20.0","12.0","4.0",".",".",".",".",".",".",".","."
"","027
112","19","2.447","15.8","5.3","10.5","21.1","36.8","5.3","5.3",".",".",".",".",".",".",".",".","."
"","112
028","20","2.250","10.0","10.0","10.0","20.0","30.0","10.0","10.0",".",".",".",".",".",".",".",".","."
"","112
031","12","2.667","41.7",".","16.7",".","25.0",".","16.7",".",".",".",".",".",".",".",".","."
"","032
112","23","2.587","21.7","8.7","13.0","4.3","43.5","4.3","4.3",".",".",".",".",".",".",".",".","."
"","112
036","16","1.969",".","6.3","18.8","12.5","43.8",".","18.8",".",".",".",".",".",".",".",".","."
"","039
112","19","2.263","5.3","10.5","10.5","21.1","36.8","10.5","5.3",".",".",".",".",".",".",".",".","."
"","112
040","16","2.313","18.8",".","25.0","12.5","12.5","25.0","6.3",".",".",".",".",".",".",".",".","."
"Algebra","Course Total","431","2.307","13.9","6.0","18.1","11.8","29.0","10.4","10.0","0.5",".",".",".",".",".","0.2",".","."
"","113
001","14","2.643","21.4","14.3",".","14.3","42.9","7.1",".",".",".",".",".",".",".",".",".","."
"","113
003","15","1.933","20.0",".","26.7",".","13.3","6.7","33.3",".",".",".",".",".",".",".",".","."
"","113
004","12","1.958",".","8.3","25.0","16.7","16.7","16.7","16.7",".",".",".",".",".",".",".",".","."
"","005
113","18","2.417","16.7","5.6","22.2",".","33.3","22.2",".",".",".",".",".",".",".",".",".","."
"","113
006","10","2.550","10.0","10.0","40.0",".","30.0",".","10.0",".",".",".",".",".",".",".",".","."
"","007
113","12","2.625","41.7",".","16.7","8.3","8.3","8.3","16.7",".",".",".",".",".",".",".",".","."
"","113
008","32","2.172","9.4","6.3","18.8","9.4","25.0","28.1","3.1",".",".",".",".",".",".",".",".","."
"","009
113","14","2.571","28.6",".","14.3",".","42.9","14.3",".",".",".",".",".",".",".",".",".","."
"","010
113","12","2.333","33.3",".","8.3",".","25.0","25.0","8.3",".",".",".",".",".",".",".",".","."
"","011
113","15","2.567","13.3","6.7","26.7",".","46.7","6.7",".",".",".",".",".",".",".",".",".","."
"","012
113","12","2.792","33.3","8.3","8.3",".","41.7","8.3",".",".",".",".",".",".",".",".",".","."
"","113
014","20","2.700","25.0","5.0","10.0","15.0","40.0","5.0",".",".",".",".",".",".",".",".",".","."
"","113
015","13","1.692","7.7","7.7","15.4","7.7","23.1",".","38.5",".",".",".",".",".",".",".",".","."
"","113
016","20","1.900","5.0","10.0","15.0","10.0","25.0","15.0","20.0",".",".",".",".",".",".",".",".","."
"","113
017","32","2.297","9.4","12.5","15.6","15.6","25.0","12.5","9.4",".",".",".",".",".",".",".",".","."
"","113
018","19","2.632","15.8","15.8","15.8","5.3","36.8","10.5",".",".",".",".",".",".",".",".",".","."
"","020
113","13","1.846","15.4",".","7.7","15.4","7.7","46.2","7.7",".",".",".",".",".",".",".",".","."
"","113
021","20","2.450","20.0","10.0","10.0","10.0","35.0","5.0","10.0",".",".",".",".",".",".",".",".","."
"","113
022","19","2.842","36.8",".","21.1",".","36.8",".","5.3",".",".",".",".",".",".",".",".","."
"","023
113","11","2.364","9.1","18.2","9.1",".","45.5","18.2",".",".",".",".",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 247 of 383",""
