"ENGLISH","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"350
ENGLISH","","","","","","","","","","","","","","","","","","",""
"","100
001","18","2.778","16.7","16.7","27.8","5.6","22.2","11.1",".",".",".",".",".",".",".",".",".","."
"","003
100","17","3.353","35.3","29.4","23.5","5.9",".","5.9",".",".",".",".",".",".",".",".",".","."
"","100
004","16","3.406","12.5","62.5","18.8","6.3",".",".",".",".",".",".",".",".",".",".",".","."
"","005
100","15","2.893","26.7","33.3","6.7",".","6.7","13.3","6.7",".",".",".",".",".",".","6.7",".","."
"","100
007","14","3.250","21.4","28.6","35.7","7.1","7.1",".",".",".",".",".",".",".",".",".",".","."
"","100
009","18","3.583","44.4","27.8","27.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
010","18","3.722","50.0","44.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","012
100","19","3.421","26.3","47.4","15.8","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"","013
100","17","3.500","41.2","35.3","5.9","17.6",".",".",".",".",".",".",".",".",".",".",".","."
"","100
014","19","3.605","47.4","36.8","10.5",".","5.3",".",".",".",".",".",".",".",".",".",".","."
"","015
100","17","3.441","35.3","29.4","29.4",".","5.9",".",".",".",".",".",".",".",".",".",".","."
"","100
016","18","2.694","11.1","16.7","22.2","22.2","22.2",".","5.6",".",".",".",".",".",".",".",".","."
"","100
017","18","3.278","16.7","38.9","33.3","5.6","5.6",".",".",".",".",".",".",".",".",".",".","."
"","100
018","18","3.444","55.6","11.1","16.7","11.1",".","5.6",".",".",".",".",".",".",".",".",".","."
"","100
019","18","3.000","27.8","44.4","11.1",".",".",".","16.7",".",".",".",".",".",".",".",".","."
"","100
021","16","3.267","25.0","12.5","50.0",".","6.3",".",".",".",".",".",".",".",".","6.3",".","."
"","100
022","18","3.306","27.8","27.8","22.2","22.2",".",".",".",".",".",".",".",".",".",".",".","."
"","023
100","17","3.588","41.2","35.3","23.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
024","17","3.029","11.8","23.5","35.3","17.6","11.8",".",".",".",".",".",".",".",".",".",".","."
"","025
100","19","3.579","57.9","31.6","5.3",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"","100
026","17","3.471","29.4","35.3","35.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","027
100","19","3.289","26.3","36.8","31.6",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"","100
028","16","3.375","18.8","37.5","43.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
031","19","3.447","36.8","21.1","36.8","5.3",".",".",".",".",".",".",".",".",".",".",".","."
"","100
032","19","3.211","10.5","36.8","42.1","5.3","5.3",".",".",".",".",".",".",".",".",".",".","."
"","100
033","16","3.469","37.5","31.3","25.0",".","6.3",".",".",".",".",".",".",".",".",".",".","."
"","035
100","16","3.563","56.3","18.8","12.5","6.3","6.3",".",".",".",".",".",".",".",".",".",".","."
"","036
100","18","2.861","22.2","16.7","16.7","11.1","27.8","5.6",".",".",".",".",".",".",".",".",".","."
"","037
100","17","3.353","35.3","35.3","23.5",".",".",".","5.9",".",".",".",".",".",".",".",".","."
"","100
038","15","3.067","6.7","53.3","20.0","13.3",".",".","6.7",".",".",".",".",".",".",".",".","."
"","100
039","17","3.235","23.5","23.5","35.3","11.8","5.9",".",".",".",".",".",".",".",".",".",".","."
"","100
042","19","3.816","68.4","26.3","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","100
043","16","3.375","12.5","50.0","37.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","044
100","15","3.167","33.3","26.7","20.0","6.7","6.7",".","6.7",".",".",".",".",".",".",".",".","."
"","045
100","17","3.647","52.9","35.3",".","11.8",".",".",".",".",".",".",".",".",".",".",".","."
"","100
046","19","3.447","21.1","47.4","31.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","047
100","19","3.211","26.3","21.1","47.4",".",".",".","5.3",".",".",".",".",".",".",".",".","."
"","100
048","18","3.235","5.6","55.6","16.7","11.1","5.6",".",".",".",".",".",".",".",".","5.6",".","."
"","100
049","17","3.324","23.5","35.3","23.5","17.6",".",".",".",".",".",".",".",".",".",".",".","."
"","100
050","14","3.643","57.1","28.6",".","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"Freshman Composition","Course Total","690","3.336","31.0","32.6","23.3","5.9","4.1","1.0","1.6",".",".",".",".",".",".","0.4",".","."
"","110
004","6","",".",".",".",".",".",".",".",".",".","83.3","16.7",".",".",".",".","."
"","110
005","15","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"Intensv English as 2nd Lang","Course Total","21","",".",".",".",".",".",".",".",".",".","95.2","4.8",".",".",".",".","."
"","115
001","14","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"","115
002","18","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"March 29, 2013","","","","","","","","","","","","","","","","","","Page 200 of 383",""
