"INDUSTRIAL & SYSTEMS ENGR","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","","",""
"Advanced Independent Study","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"I SY E
490","Dept. Total","816","3.600","51.7","22.4","15.7","4.3","1.8","0.2","0.1","2.6","",".",".","",".","0.5","",".","0.1","0.2","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"490
I SY E","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","19","3.714","94.7",".",".",".","5.3",".",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","54","3.415","44.4","20.4","31.5","1.9","1.9",".",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","160","3.342","33.1","26.3","25.6","11.3","3.1","0.6",".",".","",".",".","",".",".","",".",".",".","."
"Senior","","312","3.563","45.5","30.4","16.3","5.1","1.6",".","0.3","0.6","",".",".","",".",".","",".",".",".","."
"Undergraduates","","545","3.487","43.5","27.2","20.0","6.4","2.2","0.2","0.2","0.4","",".",".","",".",".","",".",".",".","."
"Special","","27","3.574","55.6","18.5","11.1",".","3.7","3.7",".",".","",".",".","",".",".","",".","3.7","3.7","."
"Graduate","","244","3.844","69.7","12.3","6.6",".","0.8",".",".","7.8","",".",".","",".","1.6","",".",".","0.4","0.8"
"","Dept. Total","816","3.600","51.7","22.4","15.7","4.3","1.8","0.2","0.1","2.6","",".",".","",".","0.5","",".","0.1","0.2","0.2"
