"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"MUSIC-PERFORMANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"664
MUS PERF","","","","","","","","","","","","","","","","","","",""
"405","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"405","031","3","***","","","","","","","","","",".",".",".",".",".",".","."
"405","045","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Voice","Course Total","21","3.917","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"407
Advanced Flute","010","8","3.931","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"409
Advanced Oboe","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"411
Advanced Clarinet","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"415
Advanced Bassoon","032","2","***","","","","","","","","","",".",".",".",".",".",".","."
"417
Advanced Horn","020","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"419
Advanced Trumpet","063","6","3.773","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"421
Advanced Trombone","089","3","***","","","","","","","","","",".",".",".",".",".",".","."
"423
Advanced Euphonium","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"425
Advanced Tuba","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"427
Advanced Percussion","033","4","***","","","","","","","","","",".",".",".",".",".",".","."
"431","009","5","***","","","","","","","","","",".",".",".",".",".",".","."
"431","025","10","3.867","90.0",".","10.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"431","083","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Violin","Course Total","17","3.900","88.2","5.9","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"433","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"433","004","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Viola","Course Total","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"435","071","2","***","","","","","","","","","",".",".",".",".",".",".","."
"435","111","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Cello","Course Total","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"437
Advanced String Bass","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"439
Advanced Harp","113","1","***","","","","","","","","","",".",".",".",".",".",".","."
"440
Advanced Guitar","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"448","027","1","***","","","","","","","","","",".",".",".",".",".",".","."
"448","087","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Fourth Year Composition","Course Total","6","2.667","66.7",".",".",".",".",".","33.3",".",".",".",".",".",".",".",".","."
"458
Jazz Composition&Arranging","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"466
Jazz Piano","073","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"499","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"499","006","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"499","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"499","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"499","025","2","***","","","","","","","","","",".",".",".",".",".",".","."
"499","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"499","032","1","***","","","","","","","","","",".",".",".",".",".",".","."
"499","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"499","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"499","111","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Recital","Course Total","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
