"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATIVE DISORDERS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"252
COM DIS","","","","","","","","","","","","","","","","","","","","","","",""
"COM DIS
252","Dept. Total","1077","3.500","46.5","26.0","19.7","2.9","3.2","0.7","0.2","0.6","",".",".","",".","",".","",".",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"252
COM DIS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","89","2.809","15.7","9.0","37.1","13.5","19.1","3.4","2.2",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","120","3.351","28.3","34.2","26.7","4.2","5.0","1.7",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","204","3.481","36.3","33.3","25.5","2.0","2.5","0.5",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","206","3.416","33.0","35.0","23.8","3.9","2.9","1.0",".",".","",".",".","",".","",".","",".",".","0.5","."
"Undergraduates","","619","3.337","30.7","30.5","26.8","4.7","5.5","1.3","0.3",".","",".",".","",".","",".","",".",".","0.2","."
"Special","","30","3.753","60.0","23.3","13.3",".",".",".",".",".","",".",".","",".","",".","",".",".","3.3","."
"Graduate","","428","3.774","68.5","19.6","9.8","0.5",".",".",".","1.6","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","1077","3.500","46.5","26.0","19.7","2.9","3.2","0.7","0.2","0.6","",".",".","",".","",".","",".",".","0.2","."
