"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","",""
"HEC","College Total","2303","3.271","33.1","19.2","22.9","11.9","5.3","1.5","0.6","1.5","0.0","3.3",".","0.3","0.2","0.1",".","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"HEC","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","78","3.050","15.4","25.6","26.9","24.4","6.4",".","1.3",".",".",".",".",".",".",".",".","."
"Sophomore","","337","3.033","16.3","19.6","35.3","20.8","4.7","3.0","0.3",".",".",".",".",".",".",".",".","."
"Junior","","681","3.127","25.1","18.8","26.6","15.0","8.1","1.6","1.2","0.4",".","2.9",".",".",".","0.3",".","."
"Senior","","1031","3.388","39.5","19.9","18.9","8.0","4.4","1.4","0.4","1.8",".","5.4",".",".","0.3","0.1",".","."
"Undergraduates","","2127","3.230","30.3","19.7","24.3","12.8","5.7","1.6","0.7","1.0",".","3.6",".",".","0.1","0.1",".","."
"Special","","21","3.670","52.4","9.5","14.3","4.8",".",".",".","9.5",".",".",".",".","9.5",".",".","."
"Graduate","","155","3.845","69.0","14.2","5.8",".",".",".",".","6.5","0.6",".",".","3.9",".",".",".","."
"","College Total","2303","3.271","33.1","19.2","22.9","11.9","5.3","1.5","0.6","1.5","0.0","3.3",".","0.3","0.2","0.1",".","."
