"","990
080","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
082","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
083","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","47","",".",".",".",".",".",".",".","78.7","",".",".","",".","21.3",".",".",".","."
"ZOOLOGY
970","Dept. Total","1681","3.053","37.2","10.2","23.6","5.7","13.7","4.3","1.0","3.1","",".","0.3","",".","0.8","0.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"970
ZOOLOGY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","106","2.367","14.2","6.6","25.5","9.4","28.3","12.3","3.8",".","",".",".","",".",".",".",".",".","."
"Sophomore","","334","2.841","23.4","8.7","32.9","7.8","20.4","6.0","0.9",".","",".",".","",".",".",".",".",".","."
"Junior","","366","3.084","32.2","11.7","29.8","6.0","15.6","3.8","0.8",".","",".",".","",".",".",".",".",".","."
"Senior","","750","3.233","48.9","11.5","19.1","5.1","9.9","3.3","0.9",".","",".","0.7","",".","0.5","0.1",".",".","."
"Undergraduates","","1556","3.038","37.1","10.6","25.0","6.2","14.7","4.6","1.1",".","",".","0.3","",".","0.3","0.1",".",".","."
"Special","","26","3.318","7.7","15.4","26.9",".",".",".",".","50.0","",".",".","",".",".",".",".",".","."
"Graduate","","99","3.778","46.5","2.0",".",".","1.0","1.0",".","39.4","",".",".","",".","10.1",".",".",".","."
"","Dept. Total","1681","3.053","37.2","10.2","23.6","5.7","13.7","4.3","1.0","3.1","",".","0.3","",".","0.8","0.1",".",".","."
