"","990
001","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
013","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
038","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Thesis","Course Total","3","***","","","","","","","","","","","","","","","","","",""
"LINGUIS
550","Dept. Total","337","3.457","51.0","18.4","12.5","7.7","5.0","2.4","0.6","0.9","",".",".","",".","0.6","0.9",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","20","3.125","25.0","30.0","15.0","15.0","10.0","5.0",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","99","3.393","41.4","24.2","16.2","9.1","6.1","2.0",".",".","",".",".","",".",".","1.0",".",".","."
"Junior","","94","3.575","59.6","18.1","10.6","6.4","2.1",".","2.1","1.1","",".",".","",".",".",".",".",".","."
"Senior","","98","3.356","50.0","14.3","13.3","8.2","7.1","5.1",".","1.0","",".",".","",".",".","1.0",".",".","."
"Undergraduates","","311","3.419","48.6","19.6","13.5","8.4","5.5","2.6","0.6","0.6","",".",".","",".",".","0.6",".",".","."
"Special","","8","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","18","3.964","72.2","5.6",".",".",".",".",".","5.6","",".",".","",".","11.1","5.6",".",".","."
"","Dept. Total","337","3.457","51.0","18.4","12.5","7.7","5.0","2.4","0.6","0.9","",".",".","",".","0.6","0.9",".",".","."
