"MICROBIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"192
MICROBIO","","","","","","","","","","","","","","","","","","","","","",""
"Research","Course Total","49","",".",".",".",".",".",".",".","30.6","",".",".","",".","69.4","",".",".",".","."
"MICROBIO
192","Dept. Total","1519","3.295","43.4","16.1","21.0","6.9","6.9","1.5","0.9","1.1","",".",".","",".","2.2","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"192
MICROBIO","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","12","2.457","16.7","16.7","16.7","16.7","16.7",".","16.7",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","137","3.149","32.1","20.4","23.4","11.7","9.5","1.5","1.5",".","",".",".","",".",".","",".",".",".","."
"Junior","","362","3.198","37.8","14.6","26.5","8.3","10.5","1.9","0.3",".","",".",".","",".",".","",".",".",".","."
"Senior","","783","3.312","43.4","18.0","22.6","7.0","6.3","1.7","1.0",".","",".",".","",".",".","",".",".",".","."
"Undergraduates","","1294","3.252","40.4","17.3","23.7","8.0","7.9","1.7","1.0",".","",".",".","",".",".","",".",".",".","."
"Special","","20","3.261","45.0","15.0","15.0","10.0","5.0","5.0",".","5.0","",".",".","",".",".","",".",".",".","."
"Graduate","","205","3.811","62.0","8.8","4.4",".","1.0",".",".","7.3","",".",".","",".","16.6","",".",".",".","."
"","Dept. Total","1519","3.295","43.4","16.1","21.0","6.9","6.9","1.5","0.9","1.1","",".",".","",".","2.2","",".",".",".","."
