"L&S","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION SCI & DISORD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","","",""
"CS&D
Dept. Total
252","1459","3.700","69.0","15.8","8.0","2.1","1.6","1.0","0.5","0.9","",".",".","",".","0.1","0.9",".","0.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","","",""
"Freshmen","90","3.511","44.4","32.2","14.4","3.3","3.3","2.2",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","201","3.528","50.2","24.9","13.9","5.0","4.0","1.0","0.5",".","",".",".","",".",".",".",".","0.5","."
"Junior","241","3.570","59.3","22.8","9.1","2.9","1.7","2.1","2.1",".","",".",".","",".",".",".",".",".","."
"Senior","407","3.686","69.8","14.3","9.6","2.2","2.2","1.5","0.5",".","",".",".","",".",".",".",".",".","."
"Undergraduates","939","3.605","60.5","20.4","10.9","3.1","2.6","1.6","0.9",".","",".",".","",".",".",".",".","0.1","."
"Special","68","3.847","76.5","14.7","5.9",".",".",".",".","2.9","",".",".","",".",".",".",".",".","."
"Graduate","245","3.950","88.2","4.9","1.6",".",".",".",".","4.5","",".",".","",".","0.8",".",".",".","."
"Prof Yr 1","66","3.806","75.8","16.7","6.1","1.5",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 2","60","3.982","96.7","3.3",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","81","3.951","77.8","3.7","2.5",".",".",".",".",".","",".",".","",".",".","16.0",".",".","."
"Professionals","207","3.916","82.6","7.7","2.9","0.5",".",".",".",".","",".",".","",".",".","6.3",".",".","."
"Dept. Total","1459","3.700","69.0","15.8","8.0","2.1","1.6","1.0","0.5","0.9","",".",".","",".","0.1","0.9",".","0.1","."
