"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"564","006","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Physical Chemistry Lab","Course Total","49","3.939","93.9","4.1",".",".","2.0",".",".",".",".",".",".",".",".",".",".","."
"565
Biophysical Chemistry","001","61","2.983","23.0","14.8","31.1","11.5","13.1","1.6","3.3",".",".",".",".",".","1.6",".",".","."
"605
Spectrochemical Measuremts","001","21","3.667","52.4","28.6","19.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"606
Phys Meth-Struct Determintn","001","14","3.543","28.6","35.7","21.4",".",".",".",".","7.1",".",".",".",".","7.1",".",".","."
"607
Laboratory Safety","001","65","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"623
Experimental Spectroscopy","001","19","3.500","36.8","26.3","26.3","5.3",".",".",".","5.3",".",".",".",".",".",".",".","."
"626
Genomic Science","001","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"630
Topics-Analytical Chemistry","001","9","3.500","33.3","33.3","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"635
Topics in Computational Chem","001","9","",".",".",".",".",".",".",".",".",".","100.0",".",".",".",".",".","."
"636
Topics-Chem Instrumentatn: NMR","001","12","3.458","41.7","8.3","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"638
Topic-Instrmtn:Mass Spectrmtry","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"650
Biological Optical Microscopy","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"665
Biophysical Chemistry","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"681
Senior Honors Thesis","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","029","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","081","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","090","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","108","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"692","056","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","112","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","3","***","","","","","","","","","","","","","","","",""
"699","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","015","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","025","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","029","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","033","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","036","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","039","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","045","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","048","11","3.966","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","049","5","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","2","***","","","","","","","","","",".",".",".",".",".",".","."
"June 20, 2018","","","","","","","","","","","","","","","","","","Page 187 of 426",""
