"","990
030","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
032","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
037","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","30","",".",".",".",".",".",".",".","66.7","",".",".","",".","33.3",".",".",".","."
"DY SCI
292","Dept. Total","344","3.494","59.6","7.0","12.2","2.9","6.4","2.0","0.3","6.1","",".",".","",".","2.9","0.6",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"292
DY SCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","16","3.935","87.5","12.5",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","55","3.495","56.4","12.7","14.5",".","14.5",".",".",".","",".",".","",".",".","1.8",".",".","."
"Junior","","75","3.123","49.3","6.7","21.3","6.7","9.3","5.3","1.3",".","",".",".","",".",".",".",".",".","."
"Senior","","114","3.602","70.2","5.3","11.4","4.4","5.3","2.6",".",".","",".",".","",".",".","0.9",".",".","."
"Undergraduates","","260","3.458","62.3","7.7","14.2","3.8","8.1","2.7","0.4",".","",".",".","",".",".","0.8",".",".","."
"Special","","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","83","3.790","51.8","4.8","6.0",".","1.2",".",".","24.1","",".",".","",".","12.0",".",".",".","."
"","Dept. Total","345","3.494","59.7","7.0","12.2","2.9","6.4","2.0","0.3","6.1","",".",".","",".","2.9","0.6",".",".","."
