"CHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","","",""
"699","076","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","079","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","081","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","112","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","123","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","125","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","131","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","132","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","134","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","136","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","137","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","138","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","75","3.973","94.7","4.0",".",".",".",".",".",".",".",".",".",".","1.3",".",".","."
"775
Electronic Struct of Molecules","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"801
Topics-Inorganic Chem","001","","10","3.929","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"841
Advanced Organic Chemistry","001","","21","3.595","52.4","19.0","23.8","4.8",".",".",".",".",".",".",".",".",".",".",".","."
"843
Advanced Organic Chemistry","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"860
Topics-Physical Chemistry","001","","13","3.680","30.8","53.8",".",".",".",".",".","15.4",".",".",".",".",".",".",".","."
"864
Statistical Mechanics","001","","8","3.647","37.5","50.0","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"872
Topic-Macromoleculr/Biophys","002","","18","3.905","88.9",".","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"923
Spctroscpy&Spectrochem Anal","157","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"945
Seminar-Chemical Biology (Adv)","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"960
Seminar-Physical Chemistry","002","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","003","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","004","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","006","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","007","","10","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"964","011","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"964","015","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","016","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","017","","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"964","020","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","021","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","023","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","024","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"964","025","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","029","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","030","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"964","032","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","033","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","036","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"964","037","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964","039","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
