"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"BIOCHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","",""
"699","066","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","073","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","074","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","075","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","077","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","078","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","079","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","080","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","082","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","50","4.000","98.0",".",".",".",".",".",".",".",".",".",".",".","2.0",".",".","."
"729","002","29","4.000","20.7",".",".",".",".",".",".","79.3",".",".",".",".",".",".",".","."
"729","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"729","008","21","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"729","009","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Topics","Course Total","61","4.000","62.3",".",".",".",".",".",".","37.7",".",".",".",".",".",".",".","."
"801
Biochem Appl-Nuc Mag Resonc","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"872
Topic-Macromoleculr/Biophys","002","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"906
Modeling for Biochem Systems","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"910
Smr-Molecular Virolgy (Adv)","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"913
Smr-RiboGroup (Advanced)","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"914
Smr-Molecular Biosci (Adv)","001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"915
Computn&Informatcs in Biol&Med","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"917
Reg Gene Expression Adv Sem","001","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"932
Biotechnol Traing Prgm Smr","001","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"945
Seminar-Chemical Biology (Adv)","001","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","041","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","043","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","049","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","050","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","054","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","057","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","058","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","059","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","066","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","069","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","070","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","071","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","073","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","074","6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"990","075","4","***","","","","","","","","","",".",".",".",".",".",".","."
"June 20, 2018","","","","","","","","","","","","","","","","","","","Page 14 of 426"
