"AMN","","","","","","","","","","","","","","","","","","","",""
"NAVAL SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
"Intro Naval Lab II","176
001","","12","3.958","91.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Navigation","202
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Elementary Naval Lab II","276
001","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Weapons","302
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Amphibious Campaigns","350
001","","7","3.714","42.9","57.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermed Naval Lab II","376
001","","14","3.964","92.9","7.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Leadership and Ethics","402
001","","11","3.500","9.1","81.8","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Naval Laboratory II","476
001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"NAV SCI
672","Dept. Total","","88","3.855","81.8","17.0","1.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Sophomore","","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","19","3.878","84.2","15.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","50","3.819","76.0","22.0","2.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","89","3.855","82.0","16.9","1.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","","89","3.855","82.0","16.9","1.1",".",".",".",".",".",".",".",".",".",".",".",".","."
