"220
CBE","","","","","","","","","","","","","","","","","","","","",""
"","990
031","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
032","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Thesis-Research","Course Total","57","",".",".",".",".",".",".",".","98.2","",".",".","",".","1.8",".",".",".","."
"CBE
220","Dept. Total","1022","3.220","28.5","19.9","19.5","10.1","8.1","1.4","0.1","11.7","",".",".","",".","0.6","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"220
CBE","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","13","3.250","23.1","38.5","23.1","7.7",".","7.7",".",".","",".",".","",".",".",".",".",".","."
"Junior","","131","2.880","12.2","25.2","20.6","22.1","14.5","5.3",".",".","",".",".","",".",".",".",".",".","."
"Senior","","691","3.263","34.9","22.0","22.9","10.3","8.7","0.9","0.1",".","",".",".","",".",".","0.3",".",".","."
"Undergraduates","","835","3.201","31.1","22.8","22.5","12.1","9.5","1.7","0.1",".","",".",".","",".",".","0.2",".",".","."
"Special","","7","3.023","14.3","28.6","14.3","28.6","14.3",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","180","3.564","16.7","6.1","5.6",".","1.7",".",".","66.7","",".",".","",".","3.3",".",".",".","."
"","Dept. Total","1022","3.220","28.5","19.9","19.5","10.1","8.1","1.4","0.1","11.7","",".",".","",".","0.6","0.2",".",".","."
