"L&S","","","","","","","","","","","","","","","","","","",""
"ATMOSPHERIC & OCEANIC SCIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","",""
"ATM OCN
Dept. Total
640","641","3.311","39.6","19.2","10.9","14.4","6.9","1.7","0.6","3.7","0.2",".","",".","1.9","0.5",".","0.5","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","",""
"640
ATM OCN","","","","","","","","","","","","","","","","","","",""
"Freshmen","37","3.377","37.8","29.7","10.8","13.5","8.1",".",".",".",".",".","",".",".",".",".",".","."
"Sophomore","214","3.236","36.0","19.2","12.6","22.4","8.4","0.9","0.5",".",".",".","",".",".",".",".",".","."
"Junior","136","3.235","41.2","17.6","11.8","16.2","7.4","3.7","1.5",".",".",".","",".",".","0.7",".",".","."
"Senior","156","3.373","49.4","19.2","10.3","9.6","8.3","2.6",".",".",".",".","",".","0.6",".",".",".","."
"Undergraduates","543","3.283","41.3","19.5","11.6","16.6","8.1","2.0","0.6",".",".",".","",".","0.2","0.2",".",".","."
"Special","7","3.500",".","42.9",".",".",".",".",".","14.3",".",".","",".",".",".",".","42.9","."
"Graduate","91","3.596","33.0","15.4","7.7","2.2",".",".","1.1","25.3","1.1",".","",".","12.1","2.2",".",".","."
"Dept. Total","641","3.311","39.6","19.2","10.9","14.4","6.9","1.7","0.6","3.7","0.2",".","",".","1.9","0.5",".","0.5","."
