"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"EDU","","","","","","","","","","","","","","","","","","",""
"DANCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"741
DANCE","","","","","","","","","","","","","","","","","","",""
"318
W African Dance/Music-Americas","001","14","4.000","85.7",".",".",".",".",".",".",".",".",".",".",".",".","14.3",".","."
"326","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"326","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Ballet Technique III-B","Course Total","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"336
Pilates Equipment Lab III","001","10","3.950","90.0","10.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"341
Sound Dsgn-Perf/Visual Arts","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"365
Dance History II: Contemporary","001","11","4.000","90.9",".",".",".",".",".",".",".",".",".",".",".","9.1",".",".","."
"374
Teaching Dance","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"399","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"399","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Project","Course Total","2","***","","","","","","","","","","","","","","","",""
"431
Dance Therapy Practicum","001","6","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"441
Advanced Sound Design","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"452
Dance Repertory Theater","001","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"455
Dance Composition III","001","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"463
Senior Project","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Project","Course Total","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
