"PhD Thesis-Management","Course Total","5","***","","","","","","","","","","","","","","","","","","",""
"","999
002","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","999
088","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Read&Rsch-Mgmt&H Resrcs PhD","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
"M H R
236","Dept. Total","1384","3.345","39.5","19.9","26.4","3.8","6.0","1.0","1.6","1.2","",".",".","",".","",".","0.5",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","8","3.938","87.5","12.5",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","99","2.809","21.2","9.1","40.4","10.1","12.1","2.0","5.1",".","",".",".","",".","",".",".",".",".","."
"Junior","","287","2.967","20.6","13.9","40.1","7.3","12.2","1.7","3.8",".","",".",".","",".","",".","0.3",".",".","."
"Senior","","546","3.309","32.8","21.8","31.1","3.1","6.2","1.3","1.1","1.8","",".",".","",".","",".","0.7",".",".","."
"Undergraduates","","940","3.153","28.3","18.0","34.6","5.1","8.6","1.5","2.3","1.1","",".",".","",".","",".","0.5",".",".","."
"Special","","25","3.413","36.0","20.0","24.0","8.0","4.0",".",".","8.0","",".",".","",".","",".",".",".",".","."
"Graduate","","413","3.792","65.4","23.7","8.2","0.7","0.2",".",".","1.2","",".",".","",".","",".","0.5",".",".","."
"Prof Yr 1","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Prof Yr 2","","2","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Prof Yr 3","","3","3.833","66.7","33.3",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","6","3.667","33.3","66.7",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1384","3.345","39.5","19.9","26.4","3.8","6.0","1.0","1.6","1.2","",".",".","",".","",".","0.5",".",".","."
