"","990
033","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","27","",".",".",".",".",".",".",".","11.1",".",".",".","88.9",".",".",".","."
"BSE
112","Dept. Total","239","3.139","23.4","20.5","19.7","11.3","7.1","1.3","1.7","2.5",".",".",".","10.0","2.1",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"112
BSE","","","","","","","","","","","","","","","","","","",""
"Sophomore","","4","3.125",".","25.0","75.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","31","3.065","12.9","32.3","32.3","12.9","6.5",".","3.2",".",".",".",".",".",".",".",".","."
"Senior","","145","3.091","27.6","18.6","18.6","15.2","10.3","2.1","2.1","1.4",".",".",".",".","3.4",".","0.7","."
"Undergraduates","","180","3.087","24.4","21.1","22.2","14.4","9.4","1.7","2.2","1.1",".",".",".",".","2.8",".","0.6","."
"Special","","4","3.500","50.0","25.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Graduate","","55","3.485","18.2","18.2","10.9","1.8",".",".",".","7.3",".",".",".","43.6",".",".",".","."
"","Dept. Total","239","3.139","23.4","20.5","19.7","11.3","7.1","1.3","1.7","2.5",".",".",".","10.0","2.1",".","0.4","."
