"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"LAW","","","","","","","","","","","","","","","","","","",""
"LAW","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"528
LAW","","","","","","","","","","","","","","","","","","",""
"940","031","8","0.875","12.5",".","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"Law & Contemporary Problems","Course Total","79","1.337","15.2",".","20.3",".","6.3","1.3","1.3","1.3",".",".",".",".",".",".",".","."
"950","001","49","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"950","003","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"950","004","29","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"950","006","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"950","007","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"950","008","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Lawyering Skills Course","Course Total","123","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"953","001","6","0.000",".",".",".",".",".",".",".","16.7",".",".",".",".","16.7",".",".","."
"953","002","12","2.083","33.3",".","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Problems:Bus Org-Seminar","Course Total","18","1.563","22.2",".","16.7",".",".",".",".","5.6",".",".",".",".","5.6",".",".","."
"957
Intro to Estate Planning","001","8","0.625",".",".","12.5",".","12.5",".",".",".",".",".",".",".",".",".",".","."
"977
Select Probs-Policing Smr","001","9","1.778","11.1",".","44.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"988
Select Probs-Envrnmtl Law","001","11","1.682","27.3","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","003","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","14","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","052","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","069","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","084","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","088","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","095","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","097","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Research","Course Total","46","",".",".",".",".",".",".",".","91.3",".",".",".",".","8.7",".",".","."
"991","009","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"991","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","044","1","***","","","","","","","","","",".",".",".",".",".",".","."
"991","097","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Reading","Course Total","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
