"","699
053","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Study","Course Total","15","4.000","93.3",".",".",".",".",".",".",".","",".",".","",".",".","6.7",".",".","."
"Research Methods","793
001","8","3.625","37.5","50.0","12.5",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"Research and Thesis","990
010","2","***","","","","","","","","","","",".",".","",".",".",".",".","."
"INTER-HE
498","Dept. Total","334","3.726","73.4","13.2","5.7","2.1","2.4","0.9","0.6","0.3","",".",".","",".","0.6","0.9",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"498
INTER-HE","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","26","3.904","92.3","3.8",".",".","3.8",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","48","3.901","87.5","6.3","2.1",".","2.1",".",".",".","",".",".","",".",".","2.1",".",".","."
"Junior","","97","3.778","73.2","17.5","5.2","1.0","3.1",".",".",".","",".",".","",".",".",".",".",".","."
"Senior","","137","3.574","65.7","13.9","8.8","4.4","2.2","2.2","1.5","0.7","",".",".","",".",".","0.7",".",".","."
"Undergraduates","","308","3.718","73.7","13.0","5.8","2.3","2.6","1.0","0.6","0.3","",".",".","",".",".","0.6",".",".","."
"Special","","5","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","20","3.809","60.0","20.0","5.0",".",".",".",".",".","",".",".","",".","10.0","5.0",".",".","."
"Prof Yr 4","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","334","3.726","73.4","13.2","5.7","2.1","2.4","0.9","0.6","0.3","",".",".","",".","0.6","0.9",".",".","."
