"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"GREEK (CLASSICS)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"428
GREEK","","","","","","","","","","","","","","","","","","",""
"104
Second Semester Greek","001","18","3.531","44.4","11.1","27.8","5.6",".",".",".","5.6",".",".",".",".","5.6",".",".","."
"304
Second Semester Greek","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"306
Intermediate Greek","001","14","3.769","64.3","21.4",".","7.1",".",".",".","7.1",".",".",".",".",".",".",".","."
"512
Greek Lyric Poets","001","15","3.786","60.0","26.7","6.7",".",".",".",".","6.7",".",".",".",".",".",".",".","."
"699","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","4","***","","","","","","","","","","","","","","","",""
"890","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"890","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individual Research Thesis","Course Total","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"920
Seminar-Drama","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"GREEK
428","Dept. Total","68","3.735","57.4","14.7","8.8","2.9",".",".",".","13.2",".",".",".",".","1.5",".","1.5","."
