"ELECTRICAL AND COMPUTER E Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"320
E C E","","","","","","","","","","","","","","","","","","","",""
"525
Introduction to Plasmas","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"528
Plasma Processng & Technlgy","001","","10","3.889","70.0","20.0",".",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"532
Thry&Appl of Pattrn Recgntn","001","","19","3.605","47.4","26.3","26.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"547
Adv Com Circuit Dsgn","001","","9","3.688","66.7",".","11.1","11.1",".",".",".",".",".",".",".",".","11.1",".",".","."
"549
IC Fabrication Lab","001","","8","3.688","50.0","37.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"551
Digital Sys Design & Synthesis","001","","45","3.125","35.6","17.8","20.0","6.7","11.1","2.2","4.4","2.2",".",".",".",".",".",".",".","."
"552
Intro-Computer Architecture","001","","26","3.038","38.5","30.8","3.8","7.7",".","11.5","7.7",".",".",".",".",".",".",".",".","."
"554
Digital Engineering Lab","001","","24","3.563","58.3","12.5","12.5","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"556
Dsgn Automation Digital Sys","001","","40","3.408","40.0","22.5","17.5","10.0","2.5","2.5",".",".",".",".",".",".",".",".","5.0","."
"577
Automatic Controls Lab","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"630
All of Signal Processing","001","","18","3.778","61.1","33.3","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","009","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","011","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","016","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","025","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","035","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","052","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","055","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","066","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","077","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","080","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","091","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","145","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Advanced Independent Study","Course Total","","26","3.990","73.1","3.8",".",".",".",".",".","3.8",".",".",".",".","7.7","3.8","7.7","."
"702
Grad Cooperative Educ Program","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"707
Mobile and Wireless Networking","001","","13","3.625","38.5","38.5","15.4",".",".",".",".","7.7",".",".",".",".",".",".",".","."
"711","002","","11","3.545","36.4","45.5","9.1","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"711","003","","10","3.100","10.0","20.0","50.0","20.0",".",".",".",".",".",".",".",".",".",".",".","."
"Dynamcs& Control-AC Drives","Course Total","","21","3.333","23.8","33.3","28.6","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"723
On-Line Control-Power Sys","001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"725
Plasma Kinetic&Radiatn Proc","001","","9","3.600","33.3",".","22.2",".",".",".",".",".",".",".",".",".","44.4",".",".","."
"729
Thry-Info Proc&Transmission","001","","19","3.344","21.1","26.3","31.6",".","5.3",".",".","10.5",".",".",".",".",".",".","5.3","."
"730
Probability&Stochastic Proc","001","","15","3.500","26.7","46.7","26.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"739
Adv Automation & Robotics","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"741
Semiconductor Diode Lasers","001","","19","3.842","78.9","10.5","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"742
Computatnl Meth-Electromagntcs","001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"744
Microwave Circuits&Devices","001","","17","3.794","76.5","11.8","5.9","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"745
Solid State Electronics","001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
