"L&S","","","","","","","","","","","","","","","","","","","","",""
"SOCIAL WORK","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"SOC WORK
896","Dept. Total","1769","3.638","56.7","25.4","9.6","3.1","1.8","0.5","0.6","1.4","",".",".","",".","0.3","0.6","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","13","3.107","46.2","30.8","7.7","7.7",".",".","7.7",".","",".",".","",".",".",".",".",".","."
"Sophomore","","108","3.403","46.3","24.1","13.0","8.3","5.6","0.9","0.9",".","",".",".","",".",".","0.9",".",".","."
"Junior","","177","3.499","41.8","33.9","16.4","4.0","3.4",".","0.6",".","",".",".","",".",".",".",".",".","."
"Senior","","513","3.506","41.7","33.7","13.1","3.1","3.1","1.4","0.8","2.5","",".",".","",".",".","0.4","0.2",".","."
"Undergraduates","","811","3.484","42.4","32.4","13.7","4.1","3.5","1.0","0.9","1.6","",".",".","",".",".","0.4","0.1",".","."
"Special","","9","3.929","77.8","11.1",".",".",".",".",".",".","",".",".","",".",".",".",".","11.1","."
"Graduate","","947","3.800","68.4","19.5","6.1","2.2","0.4",".","0.3","1.3","",".",".","",".","0.6","0.8",".","0.2","."
"Prof Yr 2","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","4","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1771","3.638","56.6","25.4","9.5","3.0","1.8","0.5","0.6","1.4","",".",".","",".","0.3","0.6","0.1","0.2","."
