"L&S","","","","","","","","","","","","","","","","","","","","",""
"ASTRONOMY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","",""
"ASTRON
188","Dept. Total","643","2.919","19.6","17.0","21.6","16.3","12.1","4.4","2.0","4.8","",".",".","",".","1.6","0.2","0.3",".","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"188
ASTRON","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","93","2.598","5.4","15.1","28.0","21.5","19.4","8.6","2.2",".","",".",".","",".",".",".",".",".","."
"Sophomore","","225","2.969","18.2","18.7","28.9","15.6","13.3","2.7","1.3","0.9","",".",".","",".",".",".","0.4",".","."
"Junior","","112","2.772","17.0","17.9","12.5","24.1","17.9","4.5","3.6","1.8","",".",".","",".",".",".",".",".","0.9"
"Senior","","140","2.988","25.0","15.7","19.3","16.4","6.4","6.4","2.9","5.0","",".",".","",".","2.1","0.7",".",".","."
"Undergraduates","","570","2.871","17.5","17.2","23.2","18.4","13.5","4.9","2.3","1.9","",".",".","",".","0.5","0.2","0.2",".","0.2"
"Special","","5","3.500",".","20.0",".",".",".",".",".","60.0","",".",".","",".",".",".","20.0",".","."
"Graduate","","68","3.661","38.2","14.7","10.3",".","1.5",".",".","25.0","",".",".","",".","10.3",".",".",".","."
"","Dept. Total","643","2.919","19.6","17.0","21.6","16.3","12.1","4.4","2.0","4.8","",".",".","",".","1.6","0.2","0.3",".","0.2"
