"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"MUSIC","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"660
MUSIC","","","","","","","","","","","","","","","","","","",""
"59
University Chorus","001","53","3.942","96.2",".",".",".",".","1.9",".","1.9",".",".",".",".",".",".",".","."
"60","001","114","3.982","97.4","1.8","0.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"60","002","81","3.994","97.5","1.2",".",".",".",".",".","1.2",".",".",".",".",".",".",".","."
"All-Univ String Orchestra","Course Total","195","3.987","97.4","1.5","0.5",".",".",".",".","0.5",".",".",".",".",".",".",".","."
"61
Chamber Orchestra","001","21","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"619
Music Resrch Mthds & Matls","001","11","3.318","36.4","45.5","9.1",".",".",".","9.1",".",".",".",".",".",".",".",".","."
"62
Univ Symphony Orchestra","001","64","3.984","98.4",".","1.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"623
Form and Analysis","001","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"624
Form and Analysis II","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"725
Music Theory Pedagogy","001","10","3.833","70.0","10.0","10.0",".",".",".",".","10.0",".",".",".",".",".",".",".","."
"749
Seminar in Vocal Techniques","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"751
Seminar in Piano Pedagogy","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"791
Seminar in Piano Literature","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"798","020","6","3.667","50.0","33.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"798","035","2","***","","","","","","","","","",".",".",".",".",".",".","."
"798","063","3","***","","","","","","","","","",".",".",".",".",".",".","."
"798","089","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Smr-Instrumental Literature","Course Total","13","3.846","76.9","15.4","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"799","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","024","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","039","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","125","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","227","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","12","4.000","91.7",".",".",".",".",".",".",".",".",".",".",".","8.3",".",".","."
"824
Post-tonal Analysis","001","7","3.786","57.1","42.9",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"909
Music and Culture Workshop","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"911
Seminar in Musicology","001","10","3.850","70.0","30.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"915
Seminar in Ethnomusicology","001","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"926
Topics in Music Analysis 2","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","039","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Masters Thesis","Course Total","4","***","","","","","","","","","","","","","","","",""
"999","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","012","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","014","2","***","","","","","","","","","",".",".",".",".",".",".","."
