"512
JOURN","","","","","","","","","","","","","","","","","","",""
"","990
093","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Thesis","Course Total","37","",".",".",".",".",".",".",".","75.7",".",".",".","24.3",".",".",".","."
"Independent Research Prob","999
005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"JOURN
512","Dept. Total","1480","3.533","48.9","23.1","15.9","3.4","1.8","0.7","0.4","2.6",".","1.8",".","0.7","0.5","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"512
JOURN","","","","","","","","","","","","","","","","","","",""
"Freshmen","","95","3.351","37.9","21.1","27.4","4.2","5.3","3.2",".",".",".",".",".",".",".","1.1",".","."
"Sophomore","","236","3.431","39.4","27.5","25.0","4.2","1.3","2.1","0.4",".",".",".",".",".",".",".",".","."
"Junior","","278","3.388","34.5","29.5","22.3","5.8","3.2","0.7","1.4",".",".","1.8",".",".","0.7",".",".","."
"Senior","","726","3.648","60.2","21.6","12.0","2.6","1.1","0.1","0.1","0.4",".","1.1",".","0.1","0.4",".","0.1","."
"Undergraduates","","1335","3.520","49.6","24.3","17.5","3.7","1.9","0.8","0.4","0.2",".","1.0",".","0.1","0.4","0.1","0.1","."
"Special","","10","3.758","40.0","40.0",".",".",".",".",".","10.0",".",".",".",".",".",".","10.0","."
"Graduate","","133","3.779","41.4","10.5","0.8","1.5","1.5",".",".","25.6",".","9.8",".","6.8","2.3",".",".","."
"Prof Yr 2","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1480","3.533","48.9","23.1","15.9","3.4","1.8","0.7","0.4","2.6",".","1.8",".","0.7","0.5","0.1","0.1","."
