"BIOCHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","",""
"682","057","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","059","","6","4.000","83.3",".",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"682","070","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"682","075","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","14","4.000","92.9",".",".",".",".",".",".",".",".",".",".",".","7.1",".",".","."
"692","041","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"692","051","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Thesis","Course Total","","2","***","","","","","","","","","","","","","","","",""
"699","008","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","010","","6","3.923","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","018","","21","4.000","90.5",".",".",".",".",".",".",".",".",".",".",".","9.5",".",".","."
"699","039","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","040","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","041","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"699","044","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","045","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","046","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","049","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","051","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","053","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","057","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"699","058","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","059","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","062","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","067","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","069","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","071","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","072","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","074","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","076","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","077","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","","68","3.964","91.2","4.4","1.5",".",".",".",".",".",".",".",".",".","2.9",".",".","."
"703
Topics-Eukaryotic Regulation","001","","10","3.400","30.0","30.0","30.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"704
Chemical Biology","001","","21","3.571","38.1","38.1","23.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"710
Biochem Function-Macromolecule","001","","27","3.481","33.3","33.3","29.6","3.7",".",".",".",".",".",".",".",".",".",".",".","."
"729","001","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"729","002","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"729","003","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Topics","Course Total","","31","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"801
Biochem Appl-Nuc Mag Resonc","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"872","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"872","002","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Topic-Macromoleculr/Biophys","Course Total","","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"906
Modeling for Biochem Systems","001","","6","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
