"","990
025","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","14","",".",".",".",".",".",".",".","71.4",".",".",".","28.6",".",".",".","."
"HDFS
230","Dept. Total","808","3.505","52.6","19.1","13.1","5.9","4.0","1.1","1.0","2.1",".",".",".","0.5","0.5","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"230
HDFS","","","","","","","","","","","","","","","","","","",""
"Freshmen","","2","3.250",".","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","121","3.089","33.9","20.7","13.2","14.0","9.1","5.0","2.5",".",".",".",".",".","1.7",".",".","."
"Junior","","237","3.518","53.2","20.3","14.8","5.9","3.8","0.8","0.8",".",".",".",".",".","0.4",".",".","."
"Senior","","387","3.586","55.8","19.9","13.7","4.4","3.1","0.3","0.8","1.6",".",".",".",".","0.3","0.3",".","."
"Undergraduates","","747","3.484","51.3","20.2","14.1","6.4","4.3","1.2","1.1","0.8",".",".",".",".","0.5","0.1",".","."
"Special","","3","4.000","66.7",".",".",".",".",".",".","33.3",".",".",".",".",".",".",".","."
"Graduate","","56","3.939","69.6","3.6","1.8",".",".",".",".","17.9",".",".",".","7.1",".",".",".","."
"Prof Yr 4","","2","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","2","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","808","3.505","52.6","19.1","13.1","5.9","4.0","1.1","1.0","2.1",".",".",".","0.5","0.5","0.1",".","."
