"","990
046","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","990
051","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis","Course Total","44","",".",".",".",".",".",".",".","70.5","6.8",".",".","22.7",".",".",".","."
"SPANISH
912","Dept. Total","3162","3.340","37.8","22.3","23.9","5.7","5.8","1.3","0.9","1.8","0.1",".",".","0.3","0.1","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"912
SPANISH","","","","","","","","","","","","","","","","","","",""
"Freshmen","","401","3.229","26.4","24.9","31.7","8.2","6.0","2.0","0.7",".",".",".",".",".",".",".",".","."
"Sophomore","","1025","3.357","34.3","25.2","28.8","5.7","4.8","0.6","0.5","0.1",".",".",".",".",".","0.1",".","."
"Junior","","700","3.255","35.4","23.4","23.3","6.0","8.3","1.3","1.6","0.6",".",".",".",".","0.1",".",".","."
"Senior","","833","3.384","47.2","17.6","18.2","5.5","6.1","2.2","1.0","2.0",".",".",".",".",".","0.1",".","."
"Undergraduates","","2959","3.321","37.1","22.6","24.9","6.0","6.2","1.4","0.9","0.7",".",".",".",".","0.0","0.1",".","."
"Special","","22","3.644","59.1","18.2","13.6",".","4.5",".",".",".",".",".",".",".",".",".","4.5","."
"Graduate","","176","3.771","46.6","17.0","8.0",".",".",".",".","19.3","1.7",".",".","5.7","0.6","0.6","0.6","."
"Prof Yr 2","","2","3.286",".","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","3","3.650","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","5","3.500","20.0","60.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","3162","3.340","37.8","22.3","23.9","5.7","5.8","1.3","0.9","1.8","0.1",".",".","0.3","0.1","0.1","0.1","."
