"TERM : 1114","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Spring 2010-2011","","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","",""
"LIBRARY & INFORMATION STUD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"544
L I S","","","","","","","","","","","","","","","","","","","","",""
"L I S
Dept. Total
544","718","3.737","64.9","20.8","7.8","1.5","1.4","0.3","0.3","1.7","",".",".","",".","",".","0.1","0.1","1.1","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"544
L I S","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","6","3.500","33.3","33.3","33.3",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","63","3.310","27.0","34.9","23.8","7.9","4.8",".","1.6",".","",".",".","",".","",".",".",".",".","."
"Junior","65","3.524","44.6","26.2","16.9","4.6","4.6",".",".","3.1","",".",".","",".","",".",".",".",".","."
"Senior","34","3.438","44.1","29.4","5.9","5.9","2.9","5.9",".","5.9","",".",".","",".","",".",".",".",".","."
"Undergraduates","168","3.424","37.5","30.4","17.9","6.0","4.2","1.2","0.6","2.4","",".",".","",".","",".",".",".",".","."
"Special","21","3.765","52.4","19.0","9.5",".",".",".",".",".","",".",".","",".","",".",".","4.8","14.3","."
"Graduate","528","3.837","74.1","17.8","4.5","0.2","0.6",".","0.2","1.5","",".",".","",".","",".","0.2",".","0.9","."
"Prof Yr 3","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Dept. Total","718","3.737","64.9","20.8","7.8","1.5","1.4","0.3","0.3","1.7","",".",".","",".","",".","0.1","0.1","1.1","."
