"HEC","","","","","","","","","","","","","","","","","","","","","",""
"CONSUMER SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"271
CNSR SCI","","","","","","","","","","","","","","","","","","","","","",""
"CNSR SCI
271","Dept. Total","834","3.434","42.7","28.4","16.5","6.2","4.4","0.8","",".","0.5","",".",".","",".","0.1","0.1",".",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"271
CNSR SCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","55","3.310","49.1","18.2","10.9","7.3","12.7","1.8","",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","143","3.464","50.3","24.5","14.0","6.3","3.5","0.7","",".",".","",".",".","",".",".",".",".",".","0.7"
"Junior","","210","3.429","44.8","28.1","15.7","6.7","4.3","0.5","",".",".","",".",".","",".",".",".",".",".","."
"Senior","","409","3.435","38.1","31.5","19.1","5.9","3.9","1.0","",".","0.5","",".",".","",".",".",".",".",".","."
"Undergraduates","","817","3.430","42.7","28.5","16.8","6.2","4.5","0.9","",".","0.2","",".",".","",".",".",".",".",".","0.1"
"Special","","2","3.250","50.0",".",".","50.0",".",".","",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","15","3.727","40.0","26.7","6.7",".",".",".","",".","13.3","",".",".","",".","6.7","6.7",".",".","."
"","Dept. Total","834","3.434","42.7","28.4","16.5","6.2","4.4","0.8","",".","0.5","",".",".","",".","0.1","0.1",".",".","0.1"
