"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"URBAN AND REGIONAL PLANNI","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"944
URB R PL","","","","","","","","","","","","","","","","","","",""
"305
Introduction to the City","001","20","3.605","35.0","45.0","15.0",".",".",".",".","5.0",".",".",".",".",".",".",".","."
"463
Evolution-American Planning","001","16","4.000","93.8",".",".",".",".",".",".","6.3",".",".",".",".",".",".",".","."
"520
Community Economic Analysis","001","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"590
Contemp Topics-Urb & Reg Pl","001","17","3.824","64.7","35.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"601
Site Planning","001","12","3.727","41.7","50.0",".",".",".",".",".",".",".",".",".",".","8.3",".",".","."
"644
Internatnl Developmnt & Gender","001","6","3.800","50.0","33.3",".",".",".",".",".",".",".",".",".",".","16.7",".",".","."
"668
Green Pol:Glb Expr,Am Prosp","001","6","3.750","66.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"671
Energy Economics","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","2","***","","","","","","","","","","","","","","","",""
"720
Urban Economics","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"751
Intro to Financial Planning","001","18","3.722","50.0","44.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"761
Central City Planning-Issue","002","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"781
Planning Thought & Practice","002","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"810
Energy Analysis Seminar","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"821
Rsrce Pol Iss:Regional&Natl","001","11","3.750","54.5","27.3","9.1",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"833
Planning & the Legal System","001","17","3.676","41.2","52.9","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"844
Housing and Public Policy","001","11","4.000","90.9",".",".",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"874
Policy-Making Process","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","5","***","","","","","","","","","","","","","","","",""
"999","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"999","007","4","***","","","","","","","","","",".",".",".",".",".",".","."
"999","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"999","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Work","Course Total","13","4.000","92.3",".",".",".",".",".",".",".",".",".",".",".","7.7",".",".","."
