"NAVAL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Seapower-Maritime Affairs","102
001","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Naval Lab II","176
001","14","3.929","92.9",".","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Leadership&Management","201
001","21","3.595","33.3","52.4","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Elementary Naval Lab II","276
001","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Navigation & Operations II","302
001","6","3.500","50.0","16.7","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"Land Campaigns","351
001","18","3.972","94.4","5.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermed Naval Lab II","376
001","16","3.938","93.8",".","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Weapons","401
001","7","3.929","85.7","14.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Naval Laboratory II","476
001","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professional Naval Lab II","576
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"NAV SCI
672","Dept. Total","132","3.865","84.1","10.6","4.5","0.8",".",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","25","3.775","72.0","20.0","8.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","39","3.823","79.5","15.4","2.6","2.6",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","54","3.896","88.9","5.6","5.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","135","3.865","84.4","10.4","4.4","0.7",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","135","3.865","84.4","10.4","4.4","0.7",".",".",".",".",".",".",".",".",".",".",".","."
