"","991
042","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
057","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","991
063","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research Nutrition","Course Total","29","",".",".",".",".",".",".",".","79.3",".",".",".","20.7",".",".",".","."
"NUTR SCI
694","Dept. Total","1461","3.032","23.0","19.5","24.8","12.2","10.9","3.5","0.8","4.4","0.1",".",".","0.4","0.2","0.2",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"694
NUTR SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","216","2.858","13.0","18.5","31.9","13.4","18.5","4.2",".",".",".",".",".",".",".","0.5",".","."
"Sophomore","","389","2.999","21.3","19.5","28.0","14.4","12.1","3.1","1.3",".",".",".",".",".","0.3",".",".","."
"Junior","","274","3.055","27.7","17.9","23.7","12.4","13.1","3.6","1.1",".",".",".",".",".",".","0.4",".","."
"Senior","","454","3.089","26.9","22.7","21.6","12.8","7.9","4.4","0.9","2.4",".",".",".",".","0.4",".",".","."
"Undergraduates","","1333","3.016","23.2","20.1","25.6","13.3","11.9","3.8","0.9","0.8",".",".",".",".","0.2","0.2",".","."
"Special","","12","3.464","25.0","33.3","25.0",".",".",".",".","8.3",".",".",".",".",".","8.3",".","."
"Graduate","","113","3.478","18.6","11.5","16.8","0.9",".",".",".","46.0","0.9",".",".","5.3",".",".",".","."
"Prof Yr 1","","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 4","","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","3","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Dept. Total","1461","3.032","23.0","19.5","24.8","12.2","10.9","3.5","0.8","4.4","0.1",".",".","0.4","0.2","0.2",".","."
